˙ㄞ ai ⠺⠁ 97 ai5 wa
˙ㄟ ei ⠴⠁ o7 ei5 0a
˙ㄠ ao ⠩⠁ l7 ao5 %a
˙ㄡ ou ⠷⠁ .7 ou5 (a
˙ㄢ an ⠧⠁ 07 an5 va
˙ㄣ en ⠥⠁ p7 en5 ua
˙ㄤ ang ⠭⠁ ;7 ang5 xa
˙ㄥ eng ⠵⠁ /7 eng5 za
˙ㄦ er ⠱⠁ -7 er5 :a
˙ㄧ yi ⠡⠁ u7 yi5 *a
˙ㄧㄚ ya ⠾⠁ u87 ya5 )a
˙ㄧㄛ yo ⠴⠁ ui7 yo5 0a
˙ㄧㄝ ye ⠬⠁ u,7 ye5 +a
˙ㄧㄞ yai ⠢⠁ u97 yai5 5a
˙ㄧㄠ yao ⠪⠁ ul7 yao5 [a
˙ㄧㄡ you ⠎⠁ u.7 you5 sa
˙ㄧㄢ yan ⠞⠁ u07 yan5 ta
˙ㄧㄣ yin ⠹⠁ up7 yin5 ?a
˙ㄧㄤ yang ⠨⠁ u;7 yang5 .a
˙ㄧㄥ ying ⠽⠁ u/7 ying5 ya
˙ㄨ wu ⠌⠁ j7 wu5 /a
˙ㄨㄚ wa ⠔⠁ j87 wa5 9a
˙ㄨㄛ wo ⠒⠁ ji7 wo5 3a
˙ㄨㄞ wai ⠶⠁ j97 wai5 7a
˙ㄨㄟ wei ⠫⠁ jo7 wei5 $a
˙ㄨㄢ wan ⠻⠁ j07 wan5 ]a
˙ㄨㄣ wen ⠿⠁ jp7 wen5 =a
˙ㄨㄤ wang ⠸⠁ j;7 wang5 _a
˙ㄨㄥ weng ⠯⠁ j/7 weng5 &a
˙ㄩ yu ⠳⠁ m7 yu5 \a
˙ㄩㄝ yue ⠦⠁ m,7 yue5 8a
˙ㄩㄢ yuan ⠘⠁ m07 yuan5 ^a
˙ㄩㄣ yun ⠲⠁ mp7 yun5 4a
˙ㄩㄥ yong ⠖⠁ m/7 yong5 6a
— -- ⠐⠂ -- -- "1
—— -- ⠐⠂ -- -- "1
…… ... ⠐⠐⠐ ... ... """
※ * ⠈⠼ * * `#
◎ @ ⠈⠼ @ @ `#
、 , ⠠ , , ,
。 . ⠤ . . -
「 " ⠰⠤ " " ;-
」 " ⠤⠆ " " -2
『 ' ⠦⠦ ' ' 88
』 ' ⠴⠴ ' ' 00
〔 [ ⠯ [ [ &
〕 ] ⠽ ] ] y
ㄅㄚ bā ⠕⠜⠄ 18 ba1 o>'
ㄅㄚˇ bǎ ⠕⠜⠈ 183 ba3 o>`
ㄅㄚˊ bá ⠕⠜⠂ 186 ba2 o>1
ㄅㄚˋ bà ⠕⠜⠐ 184 ba4 o>"
ㄅㄛ bō ⠕⠣⠄ 1i bo1 o<'
ㄅㄛˇ bǒ ⠕⠣⠈ 1i3 bo3 o<`
ㄅㄛˊ bó ⠕⠣⠂ 1i6 bo2 o<1
ㄅㄛˋ bò ⠕⠣⠐ 1i4 bo4 o<"
ㄅㄞ bāi ⠕⠺⠄ 19 bai1 ow'
ㄅㄞˇ bǎi ⠕⠺⠈ 193 bai3 ow`
ㄅㄞˊ bái ⠕⠺⠂ 196 bai2 ow1
ㄅㄞˋ bài ⠕⠺⠐ 194 bai4 ow"
ㄅㄟ bēi ⠕⠴⠄ 1o bei1 o0'
ㄅㄟˇ běi ⠕⠴⠈ 1o3 bei3 o0`
ㄅㄟˊ béi ⠕⠴⠂ 1o6 bei2 o01
ㄅㄟˋ bèi ⠕⠴⠐ 1o4 bei4 o0"
ㄅㄠ bāo ⠕⠩⠄ 1l bao1 o%'
ㄅㄠˇ bǎo ⠕⠩⠈ 1l3 bao3 o%`
ㄅㄠˊ báo ⠕⠩⠂ 1l6 bao2 o%1
ㄅㄠˋ bào ⠕⠩⠐ 1l4 bao4 o%"
ㄅㄢ bān ⠕⠧⠄ 10 ban1 ov'
ㄅㄢˇ bǎn ⠕⠧⠈ 103 ban3 ov`
ㄅㄢˊ bán ⠕⠧⠂ 106 ban2 ov1
ㄅㄢˋ bàn ⠕⠧⠐ 104 ban4 ov"
ㄅㄣ bēn ⠕⠥⠄ 1p ben1 ou'
ㄅㄣˇ běn ⠕⠥⠈ 1p3 ben3 ou`
ㄅㄣˊ bén ⠕⠥⠂ 1p6 ben2 ou1
ㄅㄣˋ bèn ⠕⠥⠐ 1p4 ben4 ou"
ㄅㄤ bāng ⠕⠭⠄ 1; bang1 ox'
ㄅㄤˇ bǎng ⠕⠭⠈ 1;3 bang3 ox`
ㄅㄤˊ báng ⠕⠭⠂ 1;6 bang2 ox1
ㄅㄤˋ bàng ⠕⠭⠐ 1;4 bang4 ox"
ㄅㄥ bēng ⠕⠵⠄ 1/ beng1 oz'
ㄅㄥˇ běng ⠕⠵⠈ 1/3 beng3 oz`
ㄅㄥˊ béng ⠕⠵⠂ 1/6 beng2 oz1
ㄅㄥˋ bèng ⠕⠵⠐ 1/4 beng4 oz"
ㄅㄧ bī ⠕⠡⠄ 1u bi1 o*'
ㄅㄧˇ bǐ ⠕⠡⠈ 1u3 bi3 o*`
ㄅㄧˊ bí ⠕⠡⠂ 1u6 bi2 o*1
ㄅㄧˋ bì ⠕⠡⠐ 1u4 bi4 o*"
ㄅㄧㄝ biē ⠕⠬⠄ 1u, bie1 o+'
ㄅㄧㄝˇ biě ⠕⠬⠈ 1u,3 bie3 o+`
ㄅㄧㄝˊ bié ⠕⠬⠂ 1u,6 bie2 o+1
ㄅㄧㄝˋ biè ⠕⠬⠐ 1u,4 bie4 o+"
ㄅㄧㄠ biāo ⠕⠪⠄ 1ul biao1 o['
ㄅㄧㄠˇ biǎo ⠕⠪⠈ 1ul3 biao3 o[`
ㄅㄧㄠˊ biáo ⠕⠪⠂ 1ul6 biao2 o[1
ㄅㄧㄠˋ biào ⠕⠪⠐ 1ul4 biao4 o["
ㄅㄧㄢ biān ⠕⠞⠄ 1u0 bian1 ot'
ㄅㄧㄢˇ biǎn ⠕⠞⠈ 1u03 bian3 ot`
ㄅㄧㄢˊ bián ⠕⠞⠂ 1u06 bian2 ot1
ㄅㄧㄢˋ biàn ⠕⠞⠐ 1u04 bian4 ot"
ㄅㄧㄣ bīn ⠕⠹⠄ 1up bin1 o?'
ㄅㄧㄣˇ bǐn ⠕⠹⠈ 1up3 bin3 o?`
ㄅㄧㄣˊ bín ⠕⠹⠂ 1up6 bin2 o?1
ㄅㄧㄣˋ bìn ⠕⠹⠐ 1up4 bin4 o?"
ㄅㄧㄥ bīng ⠕⠽⠄ 1u/ bing1 oy'
ㄅㄧㄥˇ bǐng ⠕⠽⠈ 1u/3 bing3 oy`
ㄅㄧㄥˊ bíng ⠕⠽⠂ 1u/6 bing2 oy1
ㄅㄧㄥˋ bìng ⠕⠽⠐ 1u/4 bing4 oy"
ㄅㄨ bū ⠕⠌⠄ 1j bu1 o/'
ㄅㄨˇ bǔ ⠕⠌⠈ 1j3 bu3 o/`
ㄅㄨˊ bú ⠕⠌⠂ 1j6 bu2 o/1
ㄅㄨˋ bù ⠕⠌⠐ 1j4 bu4 o/"
ㄆㄚ pā ⠏⠜⠄ q8 pa1 p>'
ㄆㄚˇ pǎ ⠏⠜⠈ q83 pa3 p>`
ㄆㄚˊ pá ⠏⠜⠂ q86 pa2 p>1
ㄆㄚˋ pà ⠏⠜⠐ q84 pa4 p>"
ㄆㄛ pō ⠏⠣⠄ qi po1 p<'
ㄆㄛˇ pǒ ⠏⠣⠈ qi3 po3 p<`
ㄆㄛˊ pó ⠏⠣⠂ qi6 po2 p<1
ㄆㄛˋ pò ⠏⠣⠐ qi4 po4 p<"
ㄆㄞ pāi ⠏⠺⠄ q9 pai1 pw'
ㄆㄞˇ pǎi ⠏⠺⠈ q93 pai3 pw`
ㄆㄞˊ pái ⠏⠺⠂ q96 pai2 pw1
ㄆㄞˋ pài ⠏⠺⠐ q94 pai4 pw"
ㄆㄟ pēi ⠏⠴⠄ qo pei1 p0'
ㄆㄟˇ pěi ⠏⠴⠈ qo3 pei3 p0`
ㄆㄟˊ péi ⠏⠴⠂ qo6 pei2 p01
ㄆㄟˋ pèi ⠏⠴⠐ qo4 pei4 p0"
ㄆㄠ pāo ⠏⠩⠄ ql pao1 p%'
ㄆㄠˇ pǎo ⠏⠩⠈ ql3 pao3 p%`
ㄆㄠˊ páo ⠏⠩⠂ ql6 pao2 p%1
ㄆㄠˋ pào ⠏⠩⠐ ql4 pao4 p%"
ㄆㄡ pōu ⠏⠷⠄ q. pou1 p('
ㄆㄡˇ pǒu ⠏⠷⠈ q.3 pou3 p(`
ㄆㄡˊ póu ⠏⠷⠂ q.6 pou2 p(1
ㄆㄡˋ pòu ⠏⠷⠐ q.4 pou4 p("
ㄆㄢ pān ⠏⠧⠄ q0 pan1 pv'
ㄆㄢˇ pǎn ⠏⠧⠈ q03 pan3 pv`
ㄆㄢˊ pán ⠏⠧⠂ q06 pan2 pv1
ㄆㄢˋ pàn ⠏⠧⠐ q04 pan4 pv"
ㄆㄣ pēn ⠏⠥⠄ qp pen1 pu'
ㄆㄣˇ pěn ⠏⠥⠈ qp3 pen3 pu`
ㄆㄣˊ pén ⠏⠥⠂ qp6 pen2 pu1
ㄆㄣˋ pèn ⠏⠥⠐ qp4 pen4 pu"
ㄆㄤ pāng ⠏⠭⠄ q; pang1 px'
ㄆㄤˇ pǎng ⠏⠭⠈ q;3 pang3 px`
ㄆㄤˊ páng ⠏⠭⠂ q;6 pang2 px1
ㄆㄤˋ pàng ⠏⠭⠐ q;4 pang4 px"
ㄆㄥ pēng ⠏⠵⠄ q/ peng1 pz'
ㄆㄥˇ pěng ⠏⠵⠈ q/3 peng3 pz`
ㄆㄥˊ péng ⠏⠵⠂ q/6 peng2 pz1
ㄆㄥˋ pèng ⠏⠵⠐ q/4 peng4 pz"
ㄆㄧ pī ⠏⠡⠄ qu pi1 p*'
ㄆㄧˇ pǐ ⠏⠡⠈ qu3 pi3 p*`
ㄆㄧˊ pí ⠏⠡⠂ qu6 pi2 p*1
ㄆㄧˋ pì ⠏⠡⠐ qu4 pi4 p*"
ㄆㄧㄚ piā ⠏⠾⠄ qu8 pia1 p)'
ㄆㄧㄚˇ piǎ ⠏⠾⠈ qu83 pia3 p)`
ㄆㄧㄚˊ piá ⠏⠾⠂ qu86 pia2 p)1
ㄆㄧㄚˋ pià ⠏⠾⠐ qu84 pia4 p)"
ㄆㄧㄝ piē ⠏⠬⠄ qu, pie1 p+'
ㄆㄧㄝˇ piě ⠏⠬⠈ qu,3 pie3 p+`
ㄆㄧㄝˊ pié ⠏⠬⠂ qu,6 pie2 p+1
ㄆㄧㄝˋ piè ⠏⠬⠐ qu,4 pie4 p+"
ㄆㄧㄠ piāo ⠏⠪⠄ qul piao1 p['
ㄆㄧㄠˇ piǎo ⠏⠪⠈ qul3 piao3 p[`
ㄆㄧㄠˊ piáo ⠏⠪⠂ qul6 piao2 p[1
ㄆㄧㄠˋ piào ⠏⠪⠐ qul4 piao4 p["
ㄆㄧㄢ piān ⠏⠞⠄ qu0 pian1 pt'
ㄆㄧㄢˇ piǎn ⠏⠞⠈ qu03 pian3 pt`
ㄆㄧㄢˊ pián ⠏⠞⠂ qu06 pian2 pt1
ㄆㄧㄢˋ piàn ⠏⠞⠐ qu04 pian4 pt"
ㄆㄧㄣ pīn ⠏⠹⠄ qup pin1 p?'
ㄆㄧㄣˇ pǐn ⠏⠹⠈ qup3 pin3 p?`
ㄆㄧㄣˊ pín ⠏⠹⠂ qup6 pin2 p?1
ㄆㄧㄣˋ pìn ⠏⠹⠐ qup4 pin4 p?"
ㄆㄧㄥ pīng ⠏⠽⠄ qu/ ping1 py'
ㄆㄧㄥˇ pǐng ⠏⠽⠈ qu/3 ping3 py`
ㄆㄧㄥˊ píng ⠏⠽⠂ qu/6 ping2 py1
ㄆㄧㄥˋ pìng ⠏⠽⠐ qu/4 ping4 py"
ㄆㄨ pū ⠏⠌⠄ qj pu1 p/'
ㄆㄨˇ pǔ ⠏⠌⠈ qj3 pu3 p/`
ㄆㄨˊ pú ⠏⠌⠂ qj6 pu2 p/1
ㄆㄨˋ pù ⠏⠌⠐ qj4 pu4 p/"
ㄇㄚ mā ⠍⠜⠄ a8 ma1 m>'
ㄇㄚˇ mǎ ⠍⠜⠈ a83 ma3 m>`
ㄇㄚˊ má ⠍⠜⠂ a86 ma2 m>1
ㄇㄚˋ mà ⠍⠜⠐ a84 ma4 m>"
ㄇㄛ mō ⠍⠣⠄ ai mo1 m<'
ㄇㄛˇ mǒ ⠍⠣⠈ ai3 mo3 m<`
ㄇㄛˊ mó ⠍⠣⠂ ai6 mo2 m<1
ㄇㄛˋ mò ⠍⠣⠐ ai4 mo4 m<"
ㄇㄜ mē ⠍⠮⠄ ak me1 m!'
ㄇㄜˇ mě ⠍⠮⠈ ak3 me3 m!`
ㄇㄜˊ mé ⠍⠮⠂ ak6 me2 m!1
ㄇㄜˋ mè ⠍⠮⠐ ak4 me4 m!"
ㄇㄞ māi ⠍⠺⠄ a9 mai1 mw'
ㄇㄞˇ mǎi ⠍⠺⠈ a93 mai3 mw`
ㄇㄞˊ mái ⠍⠺⠂ a96 mai2 mw1
ㄇㄞˋ mài ⠍⠺⠐ a94 mai4 mw"
ㄇㄟ mēi ⠍⠴⠄ ao mei1 m0'
ㄇㄟˇ měi ⠍⠴⠈ ao3 mei3 m0`
ㄇㄟˊ méi ⠍⠴⠂ ao6 mei2 m01
ㄇㄟˋ mèi ⠍⠴⠐ ao4 mei4 m0"
ㄇㄠ māo ⠍⠩⠄ al mao1 m%'
ㄇㄠˇ mǎo ⠍⠩⠈ al3 mao3 m%`
ㄇㄠˊ máo ⠍⠩⠂ al6 mao2 m%1
ㄇㄠˋ mào ⠍⠩⠐ al4 mao4 m%"
ㄇㄡ mōu ⠍⠷⠄ a. mou1 m('
ㄇㄡˇ mǒu ⠍⠷⠈ a.3 mou3 m(`
ㄇㄡˊ móu ⠍⠷⠂ a.6 mou2 m(1
ㄇㄡˋ mòu ⠍⠷⠐ a.4 mou4 m("
ㄇㄢ mān ⠍⠧⠄ a0 man1 mv'
ㄇㄢˇ mǎn ⠍⠧⠈ a03 man3 mv`
ㄇㄢˊ mán ⠍⠧⠂ a06 man2 mv1
ㄇㄢˋ màn ⠍⠧⠐ a04 man4 mv"
ㄇㄣ mēn ⠍⠥⠄ ap men1 mu'
ㄇㄣˇ měn ⠍⠥⠈ ap3 men3 mu`
ㄇㄣˊ mén ⠍⠥⠂ ap6 men2 mu1
ㄇㄣˋ mèn ⠍⠥⠐ ap4 men4 mu"
ㄇㄤ māng ⠍⠭⠄ a; mang1 mx'
ㄇㄤˇ mǎng ⠍⠭⠈ a;3 mang3 mx`
ㄇㄤˊ máng ⠍⠭⠂ a;6 mang2 mx1
ㄇㄤˋ màng ⠍⠭⠐ a;4 mang4 mx"
ㄇㄥ mēng ⠍⠵⠄ a/ meng1 mz'
ㄇㄥˇ měng ⠍⠵⠈ a/3 meng3 mz`
ㄇㄥˊ méng ⠍⠵⠂ a/6 meng2 mz1
ㄇㄥˋ mèng ⠍⠵⠐ a/4 meng4 mz"
ㄇㄧ mī ⠍⠡⠄ au mi1 m*'
ㄇㄧˇ mǐ ⠍⠡⠈ au3 mi3 m*`
ㄇㄧˊ mí ⠍⠡⠂ au6 mi2 m*1
ㄇㄧˋ mì ⠍⠡⠐ au4 mi4 m*"
ㄇㄧㄝ miē ⠍⠬⠄ au, mie1 m+'
ㄇㄧㄝˇ miě ⠍⠬⠈ au,3 mie3 m+`
ㄇㄧㄝˊ mié ⠍⠬⠂ au,6 mie2 m+1
ㄇㄧㄝˋ miè ⠍⠬⠐ au,4 mie4 m+"
ㄇㄧㄠ miāo ⠍⠪⠄ aul miao1 m['
ㄇㄧㄠˇ miǎo ⠍⠪⠈ aul3 miao3 m[`
ㄇㄧㄠˊ miáo ⠍⠪⠂ aul6 miao2 m[1
ㄇㄧㄠˋ miào ⠍⠪⠐ aul4 miao4 m["
ㄇㄧㄡ miū ⠍⠎⠄ au. miu1 ms'
ㄇㄧㄡˇ miǔ ⠍⠎⠈ au.3 miu3 ms`
ㄇㄧㄡˊ miú ⠍⠎⠂ au.6 miu2 ms1
ㄇㄧㄡˋ miù ⠍⠎⠐ au.4 miu4 ms"
ㄇㄧㄢ miān ⠍⠞⠄ au0 mian1 mt'
ㄇㄧㄢˇ miǎn ⠍⠞⠈ au03 mian3 mt`
ㄇㄧㄢˊ mián ⠍⠞⠂ au06 mian2 mt1
ㄇㄧㄢˋ miàn ⠍⠞⠐ au04 mian4 mt"
ㄇㄧㄣ mīn ⠍⠹⠄ aup min1 m?'
ㄇㄧㄣˇ mǐn ⠍⠹⠈ aup3 min3 m?`
ㄇㄧㄣˊ mín ⠍⠹⠂ aup6 min2 m?1
ㄇㄧㄣˋ mìn ⠍⠹⠐ aup4 min4 m?"
ㄇㄧㄥ mīng ⠍⠽⠄ au/ ming1 my'
ㄇㄧㄥˇ mǐng ⠍⠽⠈ au/3 ming3 my`
ㄇㄧㄥˊ míng ⠍⠽⠂ au/6 ming2 my1
ㄇㄧㄥˋ mìng ⠍⠽⠐ au/4 ming4 my"
ㄇㄨ mū ⠍⠌⠄ aj mu1 m/'
ㄇㄨˇ mǔ ⠍⠌⠈ aj3 mu3 m/`
ㄇㄨˊ mú ⠍⠌⠂ aj6 mu2 m/1
ㄇㄨˋ mù ⠍⠌⠐ aj4 mu4 m/"
ㄈㄚ fā ⠟⠜⠄ z8 fa1 q>'
ㄈㄚˇ fǎ ⠟⠜⠈ z83 fa3 q>`
ㄈㄚˊ fá ⠟⠜⠂ z86 fa2 q>1
ㄈㄚˋ fà ⠟⠜⠐ z84 fa4 q>"
ㄈㄛ fō ⠟⠣⠄ zi fo1 q<'
ㄈㄛˇ fǒ ⠟⠣⠈ zi3 fo3 q<`
ㄈㄛˊ fó ⠟⠣⠂ zi6 fo2 q<1
ㄈㄛˋ fò ⠟⠣⠐ zi4 fo4 q<"
ㄈㄟ fēi ⠟⠴⠄ zo fei1 q0'
ㄈㄟˇ fěi ⠟⠴⠈ zo3 fei3 q0`
ㄈㄟˊ féi ⠟⠴⠂ zo6 fei2 q01
ㄈㄟˋ fèi ⠟⠴⠐ zo4 fei4 q0"
ㄈㄡ fōu ⠟⠷⠄ z. fou1 q('
ㄈㄡˇ fǒu ⠟⠷⠈ z.3 fou3 q(`
ㄈㄡˊ fóu ⠟⠷⠂ z.6 fou2 q(1
ㄈㄡˋ fòu ⠟⠷⠐ z.4 fou4 q("
ㄈㄢ fān ⠟⠧⠄ z0 fan1 qv'
ㄈㄢˇ fǎn ⠟⠧⠈ z03 fan3 qv`
ㄈㄢˊ fán ⠟⠧⠂ z06 fan2 qv1
ㄈㄢˋ fàn ⠟⠧⠐ z04 fan4 qv"
ㄈㄣ fēn ⠟⠥⠄ zp fen1 qu'
ㄈㄣˇ fěn ⠟⠥⠈ zp3 fen3 qu`
ㄈㄣˊ fén ⠟⠥⠂ zp6 fen2 qu1
ㄈㄣˋ fèn ⠟⠥⠐ zp4 fen4 qu"
ㄈㄤ fāng ⠟⠭⠄ z; fang1 qx'
ㄈㄤˇ fǎng ⠟⠭⠈ z;3 fang3 qx`
ㄈㄤˊ fáng ⠟⠭⠂ z;6 fang2 qx1
ㄈㄤˋ fàng ⠟⠭⠐ z;4 fang4 qx"
ㄈㄥ fēng ⠟⠵⠄ z/ feng1 qz'
ㄈㄥˇ fěng ⠟⠵⠈ z/3 feng3 qz`
ㄈㄥˊ féng ⠟⠵⠂ z/6 feng2 qz1
ㄈㄥˋ fèng ⠟⠵⠐ z/4 feng4 qz"
ㄈㄧㄠ fiāo ⠟⠪⠄ zul fiao1 q['
ㄈㄧㄠˇ fiǎo ⠟⠪⠈ zul3 fiao3 q[`
ㄈㄧㄠˊ fiáo ⠟⠪⠂ zul6 fiao2 q[1
ㄈㄧㄠˋ fiào ⠟⠪⠐ zul4 fiao4 q["
ㄈㄨ fū ⠟⠌⠄ zj fu1 q/'
ㄈㄨˇ fǔ ⠟⠌⠈ zj3 fu3 q/`
ㄈㄨˊ fú ⠟⠌⠂ zj6 fu2 q/1
ㄈㄨˋ fù ⠟⠌⠐ zj4 fu4 q/"
ㄉㄚ dā ⠙⠜⠄ 28 da1 d>'
ㄉㄚˇ dǎ ⠙⠜⠈ 283 da3 d>`
ㄉㄚˊ dá ⠙⠜⠂ 286 da2 d>1
ㄉㄚˋ dà ⠙⠜⠐ 284 da4 d>"
ㄉㄜ dē ⠙⠮⠄ 2k de1 d!'
ㄉㄜˇ dě ⠙⠮⠈ 2k3 de3 d!`
ㄉㄜˊ dé ⠙⠮⠂ 2k6 de2 d!1
ㄉㄜˋ dè ⠙⠮⠐ 2k4 de4 d!"
ㄉㄞ dāi ⠙⠺⠄ 29 dai1 dw'
ㄉㄞˇ dǎi ⠙⠺⠈ 293 dai3 dw`
ㄉㄞˊ dái ⠙⠺⠂ 296 dai2 dw1
ㄉㄞˋ dài ⠙⠺⠐ 294 dai4 dw"
ㄉㄟ dēi ⠙⠴⠄ 2o dei1 d0'
ㄉㄟˇ děi ⠙⠴⠈ 2o3 dei3 d0`
ㄉㄟˊ déi ⠙⠴⠂ 2o6 dei2 d01
ㄉㄟˋ dèi ⠙⠴⠐ 2o4 dei4 d0"
ㄉㄠ dāo ⠙⠩⠄ 2l dao1 d%'
ㄉㄠˇ dǎo ⠙⠩⠈ 2l3 dao3 d%`
ㄉㄠˊ dáo ⠙⠩⠂ 2l6 dao2 d%1
ㄉㄠˋ dào ⠙⠩⠐ 2l4 dao4 d%"
ㄉㄡ dōu ⠙⠷⠄ 2 dou1 d('
ㄉㄡˇ dǒu ⠙⠷⠈ 2.3 dou3 d(`
ㄉㄡˊ dóu ⠙⠷⠂ 2.6 dou2 d(1
ㄉㄡˋ dòu ⠙⠷⠐ 2.4 dou4 d("
ㄉㄢ dān ⠙⠧⠄ 20 dan1 dv'
ㄉㄢˇ dǎn ⠙⠧⠈ 203 dan3 dv`
ㄉㄢˊ dán ⠙⠧⠂ 206 dan2 dv1
ㄉㄢˋ dàn ⠙⠧⠐ 204 dan4 dv"
ㄉㄣ dēn ⠙⠥⠄ 2p den1 du'
ㄉㄣˇ děn ⠙⠥⠈ 2p3 den3 du`
ㄉㄣˊ dén ⠙⠥⠂ 2p6 den2 du1
ㄉㄣˋ dèn ⠙⠥⠐ 2p4 den4 du"
ㄉㄤ dāng ⠙⠭⠄ 2; dang1 dx'
ㄉㄤˇ dǎng ⠙⠭⠈ 2;3 dang3 dx`
ㄉㄤˊ dáng ⠙⠭⠂ 2;6 dang2 dx1
ㄉㄤˋ dàng ⠙⠭⠐ 2;4 dang4 dx"
ㄉㄥ dēng ⠙⠵⠄ 2/ deng1 dz'
ㄉㄥˇ děng ⠙⠵⠈ 2/3 deng3 dz`
ㄉㄥˊ déng ⠙⠵⠂ 2/6 deng2 dz1
ㄉㄥˋ dèng ⠙⠵⠐ 2/4 deng4 dz"
ㄉㄧ dī ⠙⠡⠄ 2u di1 d*'
ㄉㄧˇ dǐ ⠙⠡⠈ 2u3 di3 d*`
ㄉㄧˊ dí ⠙⠡⠂ 2u6 di2 d*1
ㄉㄧˋ dì ⠙⠡⠐ 2u4 di4 d*"
ㄉㄧㄝ diē ⠙⠬⠄ 2u, die1 d+'
ㄉㄧㄝˇ diě ⠙⠬⠈ 2u,3 die3 d+`
ㄉㄧㄝˊ dié ⠙⠬⠂ 2u,6 die2 d+1
ㄉㄧㄝˋ diè ⠙⠬⠐ 2u,4 die4 d+"
ㄉㄧㄠ diāo ⠙⠪⠄ 2ul diao1 d['
ㄉㄧㄠˇ diǎo ⠙⠪⠈ 2ul3 diao3 d[`
ㄉㄧㄠˊ diáo ⠙⠪⠂ 2ul6 diao2 d[1
ㄉㄧㄠˋ diào ⠙⠪⠐ 2ul4 diao4 d["
ㄉㄧㄡ diū ⠙⠎⠄ 2u. diu1 ds'
ㄉㄧㄡˇ diǔ ⠙⠎⠈ 2u.3 diu3 ds`
ㄉㄧㄡˊ diú ⠙⠎⠂ 2u.6 diu2 ds1
ㄉㄧㄡˋ diù ⠙⠎⠐ 2u.4 diu4 ds"
ㄉㄧㄢ diān ⠙⠞⠄ 2u0 dian1 dt'
ㄉㄧㄢˇ diǎn ⠙⠞⠈ 2u03 dian3 dt`
ㄉㄧㄢˊ dián ⠙⠞⠂ 2u06 dian2 dt1
ㄉㄧㄢˋ diàn ⠙⠞⠐ 2u04 dian4 dt"
ㄉㄧㄤ diāng ⠙⠨⠄ 2u; diang1 d.'
ㄉㄧㄤˇ diǎng ⠙⠨⠈ 2u;3 diang3 d.`
ㄉㄧㄤˊ diáng ⠙⠨⠂ 2u;6 diang2 d.1
ㄉㄧㄤˋ diàng ⠙⠨⠐ 2u;4 diang4 d."
ㄉㄧㄥ dīng ⠙⠽⠄ 2u/ ding1 dy'
ㄉㄧㄥˇ dǐng ⠙⠽⠈ 2u/3 ding3 dy`
ㄉㄧㄥˊ díng ⠙⠽⠂ 2u/6 ding2 dy1
ㄉㄧㄥˋ dìng ⠙⠽⠐ 2u/4 ding4 dy"
ㄉㄨ dū ⠙⠌⠄ 2j du1 d/'
ㄉㄨˇ dǔ ⠙⠌⠈ 2j3 du3 d/`
ㄉㄨˊ dú ⠙⠌⠂ 2j6 du2 d/1
ㄉㄨˋ dù ⠙⠌⠐ 2j4 du4 d/"
ㄉㄨㄛ duō ⠙⠒⠄ 2ji duo1 d3'
ㄉㄨㄛˇ duǒ ⠙⠒⠈ 2ji3 duo3 d3`
ㄉㄨㄛˊ duó ⠙⠒⠂ 2ji6 duo2 d31
ㄉㄨㄛˋ duò ⠙⠒⠐ 2ji4 duo4 d3"
ㄉㄨㄟ duī ⠙⠫⠄ 2jo dui1 d$'
ㄉㄨㄟˇ duǐ ⠙⠫⠈ 2jo3 dui3 d$`
ㄉㄨㄟˊ duí ⠙⠫⠂ 2jo6 dui2 d$1
ㄉㄨㄟˋ duì ⠙⠫⠐ 2jo4 dui4 d$"
ㄉㄨㄢ duān ⠙⠻⠄ 2j0 duan1 d]'
ㄉㄨㄢˇ duǎn ⠙⠻⠈ 2j03 duan3 d]`
ㄉㄨㄢˊ duán ⠙⠻⠂ 2j06 duan2 d]1
ㄉㄨㄢˋ duàn ⠙⠻⠐ 2j04 duan4 d]"
ㄉㄨㄣ dūn ⠙⠿⠄ 2jp dun1 d='
ㄉㄨㄣˇ dǔn ⠙⠿⠈ 2jp3 dun3 d=`
ㄉㄨㄣˊ dún ⠙⠿⠂ 2jp6 dun2 d=1
ㄉㄨㄣˋ dùn ⠙⠿⠐ 2jp4 dun4 d="
ㄉㄨㄥ dōng ⠙⠯⠄ 2j/ dong1 d&'
ㄉㄨㄥˇ dǒng ⠙⠯⠈ 2j/3 dong3 d&`
ㄉㄨㄥˊ dóng ⠙⠯⠂ 2j/6 dong2 d&1
ㄉㄨㄥˋ dòng ⠙⠯⠐ 2j/4 dong4 d&"
ㄊㄚ tā ⠋⠜⠄ w8 ta1 f>'
ㄊㄚˇ tǎ ⠋⠜⠈ w83 ta3 f>`
ㄊㄚˊ tá ⠋⠜⠂ w86 ta2 f>1
ㄊㄚˋ tà ⠋⠜⠐ w84 ta4 f>"
ㄊㄜ tē ⠋⠮⠄ wk te1 f!'
ㄊㄜˇ tě ⠋⠮⠈ wk3 te3 f!`
ㄊㄜˊ té ⠋⠮⠂ wk6 te2 f!1
ㄊㄜˋ tè ⠋⠮⠐ wk4 te4 f!"
ㄊㄞ tāi ⠋⠺⠄ w9 tai1 fw'
ㄊㄞˇ tǎi ⠋⠺⠈ w93 tai3 fw`
ㄊㄞˊ tái ⠋⠺⠂ w96 tai2 fw1
ㄊㄞˋ tài ⠋⠺⠐ w94 tai4 fw"
